hour,minute,operation_id,train_type,destination,platform,departure_dt,time_iso,stop_stations
4,44,00020000,特急,新宿,３,04:44,2025-08-24T04:44:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-08-24T04:42:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T04:44:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-24T04:50:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-24T04:54:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-24T04:57:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-24T04:59:00+09:00""}, {""station"": ""調布"", ""time"": ""2025-08-24T05:05:00+09:00""}, {""station"": ""千歳烏山"", ""time"": ""2025-08-24T05:10:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-24T05:15:00+09:00""}, {""station"": ""笹塚"", ""time"": ""2025-08-24T05:17:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T05:22:00+09:00""}]"
4,44,0002022b,特急,新宿,３,04:44,2025-08-22T04:44:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-08-22T04:42:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""北野"", ""time"": ""2025-08-22T04:44:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""高幡不動"", ""time"": ""2025-08-22T04:50:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-22T04:54:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""分倍河原"", ""time"": ""2025-08-22T04:57:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""府中"", ""time"": ""2025-08-22T04:59:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""調布"", ""time"": ""2025-08-22T05:05:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""千歳烏山"", ""time"": ""2025-08-22T05:10:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""明大前"", ""time"": ""2025-08-22T05:15:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""笹塚"", ""time"": ""2025-08-22T05:17:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""新宿"", ""time"": ""2025-08-22T05:22:00+09:00""}]"
5,46,00020039,特急,新宿,３,05:46,2025-08-24T05:46:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T05:33:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T05:35:00+09:00""}, {""station"": ""狭間"", ""time"": ""2025-08-24T05:37:00+09:00""}, {""station"": ""めじろ台"", ""time"": ""2025-08-24T05:39:00+09:00""}, {""station"": ""山田"", ""time"": ""2025-08-24T05:41:00+09:00""}, {""station"": ""京王片倉"", ""time"": ""2025-08-24T05:43:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T05:46:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-24T05:52:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-24T05:55:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-24T05:59:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-24T06:01:00+09:00""}, {""station"": ""調布"", ""time"": ""2025-08-24T06:06:00+09:00""}, {""station"": ""千歳烏山"", ""time"": ""2025-08-24T06:11:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-24T06:17:00+09:00""}, {""station"": ""笹塚"", ""time"": ""2025-08-24T06:20:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T06:25:00+09:00""}]"
5,46,0002025d,特急,新宿,３,05:46,2025-08-22T05:46:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-22T05:33:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-22T05:35:00+09:00""}, {""station"": ""狭間"", ""time"": ""2025-08-22T05:37:00+09:00""}, {""station"": ""めじろ台"", ""time"": ""2025-08-22T05:39:00+09:00""}, {""station"": ""山田"", ""time"": ""2025-08-22T05:41:00+09:00""}, {""station"": ""京王片倉"", ""time"": ""2025-08-22T05:43:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-22T05:46:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""高幡不動"", ""time"": ""2025-08-22T05:52:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-22T05:55:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""分倍河原"", ""time"": ""2025-08-22T05:59:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""府中"", ""time"": ""2025-08-22T06:01:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""調布"", ""time"": ""2025-08-22T06:06:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""千歳烏山"", ""time"": ""2025-08-22T06:11:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""明大前"", ""time"": ""2025-08-22T06:16:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""笹塚"", ""time"": ""2025-08-22T06:19:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""新宿"", ""time"": ""2025-08-22T06:23:00+09:00""}]"
5,51,0002048e,京王ライナー,新宿,３,05:51,2025-08-22T05:51:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-08-22T05:47:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-22T05:51:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-22T05:57:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-22T06:01:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-22T06:04:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-22T06:07:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-22T06:22:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-22T06:29:00+09:00""}]"
6,1,00020002,特急,新宿,３,06:01,2025-08-24T06:01:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-08-24T05:58:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T06:01:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-24T06:07:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-24T06:10:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-24T06:14:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-24T06:16:00+09:00""}, {""station"": ""調布"", ""time"": ""2025-08-24T06:23:00+09:00""}, {""station"": ""千歳烏山"", ""time"": ""2025-08-24T06:27:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-24T06:32:00+09:00""}, {""station"": ""笹塚"", ""time"": ""2025-08-24T06:35:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T06:40:00+09:00""}]"
6,6,0002048f,京王ライナー,新宿,３,06:06,2025-08-22T06:06:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-08-22T06:03:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-22T06:06:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-22T06:12:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-22T06:16:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-22T06:20:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-22T06:22:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-22T06:40:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-22T06:48:00+09:00""}]"
6,12,0002025e,特急,新宿,３,06:12,2025-08-22T06:12:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-22T05:57:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-22T05:59:00+09:00""}, {""station"": ""狭間"", ""time"": ""2025-08-22T06:01:00+09:00""}, {""station"": ""めじろ台"", ""time"": ""2025-08-22T06:03:00+09:00""}, {""station"": ""山田"", ""time"": ""2025-08-22T06:04:00+09:00""}, {""station"": ""京王片倉"", ""time"": ""2025-08-22T06:06:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-22T06:12:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""高幡不動"", ""time"": ""2025-08-22T06:18:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-22T06:22:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""分倍河原"", ""time"": ""2025-08-22T06:25:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""府中"", ""time"": ""2025-08-22T06:28:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""調布"", ""time"": ""2025-08-22T06:34:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""千歳烏山"", ""time"": ""2025-08-22T06:41:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""明大前"", ""time"": ""2025-08-22T06:49:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""笹塚"", ""time"": ""2025-08-22T06:51:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""新宿"", ""time"": ""2025-08-22T06:56:00+09:00""}]"
6,16,0002003a,特急,新宿,３,06:16,2025-08-24T06:16:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T06:00:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T06:03:00+09:00""}, {""station"": ""狭間"", ""time"": ""2025-08-24T06:04:00+09:00""}, {""station"": ""めじろ台"", ""time"": ""2025-08-24T06:06:00+09:00""}, {""station"": ""山田"", ""time"": ""2025-08-24T06:08:00+09:00""}, {""station"": ""京王片倉"", ""time"": ""2025-08-24T06:10:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T06:16:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-24T06:22:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-24T06:25:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-24T06:28:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-24T06:31:00+09:00""}, {""station"": ""調布"", ""time"": ""2025-08-24T06:37:00+09:00""}, {""station"": ""千歳烏山"", ""time"": ""2025-08-24T06:42:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-24T06:46:00+09:00""}, {""station"": ""笹塚"", ""time"": ""2025-08-24T06:49:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T06:54:00+09:00""}]"
6,21,0002022d,特急,新宿,３,06:21,2025-08-22T06:21:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-08-22T06:18:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""北野"", ""time"": ""2025-08-22T06:21:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""高幡不動"", ""time"": ""2025-08-22T06:28:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-22T06:32:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""分倍河原"", ""time"": ""2025-08-22T06:35:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""府中"", ""time"": ""2025-08-22T06:38:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""調布"", ""time"": ""2025-08-22T06:45:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""千歳烏山"", ""time"": ""2025-08-22T06:52:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""明大前"", ""time"": ""2025-08-22T06:59:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""笹塚"", ""time"": ""2025-08-22T07:02:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""新宿"", ""time"": ""2025-08-22T07:08:00+09:00""}]"
