hour,minute,operation_id,train_type,destination,platform,departure_dt,time_iso,stop_stations
5,7,0004005d,各駅停車,北野,２,05:07,2025-08-24T05:07:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T05:07:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T05:09:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T05:19:00+09:00""}]"
5,33,00040000,特急,新宿,１,05:33,2025-08-24T05:33:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T05:33:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T05:35:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T05:46:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T06:25:00+09:00""}]"
5,46,00040024,各駅停車,新宿,２,05:46,2025-08-24T05:46:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T05:46:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T05:49:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T06:07:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T07:28:00+09:00""}]"
6,0,00040001,特急,新宿,１,06:00,2025-08-24T06:00:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T06:00:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T06:03:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T06:16:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T06:54:00+09:00""}]"
6,15,00040026,各駅停車,新宿,２,06:15,2025-08-24T06:15:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T06:15:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T06:17:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T06:32:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T07:44:00+09:00""}]"
6,26,00040028,各駅停車,新宿,２,06:26,2025-08-24T06:26:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T06:26:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T06:28:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T06:42:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T07:56:00+09:00""}]"
6,44,00040002,特急,新宿,１,06:44,2025-08-24T06:44:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T06:44:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T06:47:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T06:57:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T07:43:00+09:00""}]"
6,51,0004002a,各駅停車,新宿,２,06:51,2025-08-24T06:51:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T06:51:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T06:55:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T07:12:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T08:25:00+09:00""}]"
7,5,0004002c,各駅停車,新宿,２,07:05,2025-08-24T07:05:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T07:05:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T07:08:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T07:22:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T08:35:00+09:00""}]"
7,16,00040003,特急,新宿,１,07:16,2025-08-24T07:16:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T07:16:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T07:19:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T07:30:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T08:13:00+09:00""}]"
7,26,0004002e,各駅停車,新宿,１,07:26,2025-08-24T07:26:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T07:26:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T07:28:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T07:42:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T08:58:00+09:00""}]"
7,35,00040030,各駅停車,本八幡,２,07:35,2025-08-24T07:35:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T07:35:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T07:38:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T07:52:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T09:17:00+09:00""}]"
7,45,00040004,特急,新宿,１,07:45,2025-08-24T07:45:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T07:45:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T07:48:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T08:00:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T08:43:00+09:00""}]"
7,55,00040031,各駅停車,新宿,２,07:55,2025-08-24T07:55:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T07:55:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T07:58:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T08:11:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T09:25:00+09:00""}]"
8,3,00040032,各駅停車,新宿,１,08:03,2025-08-24T08:03:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T08:03:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T08:06:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T08:18:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T09:35:00+09:00""}]"
8,15,00040005,特急,新宿,２,08:15,2025-08-24T08:15:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T08:15:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T08:18:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T08:31:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T09:14:00+09:00""}]"
8,25,00040033,各駅停車,新宿,１,08:25,2025-08-24T08:25:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T08:25:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T08:28:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T08:43:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T09:59:00+09:00""}]"
8,36,00040034,各駅停車,新宿,２,08:36,2025-08-24T08:36:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T08:36:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T08:39:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T08:53:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T10:09:00+09:00""}]"
8,39,00040006,特急,新宿,１,08:39,2025-08-24T08:39:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T08:39:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T08:46:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T09:01:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T09:43:00+09:00""}]"
8,51,00040035,各駅停車,新宿,２,08:51,2025-08-24T08:51:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-08-24T08:51:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-24T08:56:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T09:11:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-08-24T10:29:00+09:00""}]"
