hour,minute,operation_id,train_type,destination,platform,departure_dt,time_iso,stop_stations
7,3,80020281,特急,高尾山口,３,07:03,2025-08-27T07:03:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T07:03:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T07:47:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-27T07:58:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-27T08:00:00+09:00""}]"
8,10,80020282,特急,高尾山口,３,08:10,2025-08-27T08:10:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T08:10:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T08:58:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-27T09:09:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-27T09:11:00+09:00""}]"
8,56,80020283,特急,高尾山口,３,08:56,2025-08-27T08:56:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T08:56:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T09:48:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-27T09:59:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-27T10:02:00+09:00""}]"
9,16,80020284,特急,高尾山口,３,09:16,2025-08-27T09:16:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T09:16:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T10:03:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-27T10:13:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-27T10:16:00+09:00""}]"
9,48,80020285,特急,高尾山口,３,09:48,2025-08-27T09:48:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T09:48:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T10:32:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-27T10:42:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-27T10:45:00+09:00""}]"
10,10,80020286,特急,高尾山口,３,10:10,2025-08-27T10:10:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T10:10:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T10:52:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-27T11:02:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-27T11:05:00+09:00""}]"
10,30,80020287,特急,高尾山口,３,10:30,2025-08-27T10:30:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T10:30:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T11:09:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-27T11:20:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-27T11:23:00+09:00""}]"
10,50,80020288,特急,高尾山口,３,10:50,2025-08-27T10:50:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T10:50:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T11:29:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-27T11:40:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-27T11:43:00+09:00""}]"
11,10,80020289,特急,高尾山口,３,11:10,2025-08-27T11:10:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T11:10:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T11:49:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-27T12:00:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-27T12:03:00+09:00""}]"
11,30,8002028a,特急,高尾山口,３,11:30,2025-08-27T11:30:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T11:30:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T12:09:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-27T12:20:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-27T12:23:00+09:00""}]"
