hour,minute,operation_id,train_type,destination,platform,departure_dt,time_iso,stop_stations
10,0,80020235,Mt.TAKAO号,高尾山口,２,10:00,2025-08-17T10:00:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-17T10:00:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-17T10:06:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-17T10:46:00+09:00""}]"
10,9,8002003d,特急,高尾山口,３,10:09,2025-08-17T10:09:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-17T10:09:00+09:00""}, {""station"": ""笹塚"", ""time"": ""2025-08-17T10:14:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-17T10:16:00+09:00""}, {""station"": ""千歳烏山"", ""time"": ""2025-08-17T10:21:00+09:00""}, {""station"": ""調布"", ""time"": ""2025-08-17T10:30:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-17T10:37:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-17T10:39:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-17T10:42:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-17T10:46:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-17T10:52:00+09:00""}, {""station"": ""京王片倉"", ""time"": ""2025-08-17T10:55:00+09:00""}, {""station"": ""山田"", ""time"": ""2025-08-17T10:57:00+09:00""}, {""station"": ""めじろ台"", ""time"": ""2025-08-17T10:58:00+09:00""}, {""station"": ""狭間"", ""time"": ""2025-08-17T11:00:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-17T11:03:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-17T11:06:00+09:00""}]"
10,10,80020286,特急,高尾山口,３,10:10,2025-08-18T10:10:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-18T10:10:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""笹塚"", ""time"": ""2025-08-18T10:15:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""明大前"", ""time"": ""2025-08-18T10:18:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""千歳烏山"", ""time"": ""2025-08-18T10:23:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""調布"", ""time"": ""2025-08-18T10:30:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""府中"", ""time"": ""2025-08-18T10:37:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""分倍河原"", ""time"": ""2025-08-18T10:39:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-18T10:42:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""高幡不動"", ""time"": ""2025-08-18T10:46:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""北野"", ""time"": ""2025-08-18T10:52:00+09:00""}, {""station"": ""京王片倉"", ""time"": ""2025-08-18T10:54:00+09:00""}, {""station"": ""山田"", ""time"": ""2025-08-18T10:56:00+09:00""}, {""station"": ""めじろ台"", ""time"": ""2025-08-18T10:58:00+09:00""}, {""station"": ""狭間"", ""time"": ""2025-08-18T11:00:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-18T11:02:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-18T11:05:00+09:00""}]"
10,30,8002003e,特急,高尾山口,３,10:30,2025-08-17T10:30:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-17T10:30:00+09:00""}, {""station"": ""笹塚"", ""time"": ""2025-08-17T10:35:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-17T10:37:00+09:00""}, {""station"": ""千歳烏山"", ""time"": ""2025-08-17T10:43:00+09:00""}, {""station"": ""調布"", ""time"": ""2025-08-17T10:48:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-17T10:55:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-17T10:57:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-17T11:01:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-17T11:05:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-17T11:11:00+09:00""}, {""station"": ""京王片倉"", ""time"": ""2025-08-17T11:13:00+09:00""}, {""station"": ""山田"", ""time"": ""2025-08-17T11:15:00+09:00""}, {""station"": ""めじろ台"", ""time"": ""2025-08-17T11:17:00+09:00""}, {""station"": ""狭間"", ""time"": ""2025-08-17T11:19:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-17T11:22:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-17T11:24:00+09:00""}]"
10,30,80020287,特急,高尾山口,３,10:30,2025-08-18T10:30:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-18T10:30:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""笹塚"", ""time"": ""2025-08-18T10:35:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""明大前"", ""time"": ""2025-08-18T10:37:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""千歳烏山"", ""time"": ""2025-08-18T10:42:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""調布"", ""time"": ""2025-08-18T10:48:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""府中"", ""time"": ""2025-08-18T10:54:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""分倍河原"", ""time"": ""2025-08-18T10:56:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-18T10:59:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""高幡不動"", ""time"": ""2025-08-18T11:03:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""北野"", ""time"": ""2025-08-18T11:09:00+09:00""}, {""station"": ""京王片倉"", ""time"": ""2025-08-18T11:11:00+09:00""}, {""station"": ""山田"", ""time"": ""2025-08-18T11:13:00+09:00""}, {""station"": ""めじろ台"", ""time"": ""2025-08-18T11:15:00+09:00""}, {""station"": ""狭間"", ""time"": ""2025-08-18T11:17:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-18T11:20:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-18T11:23:00+09:00""}]"
10,50,80020288,特急,高尾山口,３,10:50,2025-08-18T10:50:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-18T10:50:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""笹塚"", ""time"": ""2025-08-18T10:55:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""明大前"", ""time"": ""2025-08-18T10:57:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""千歳烏山"", ""time"": ""2025-08-18T11:01:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""調布"", ""time"": ""2025-08-18T11:08:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""府中"", ""time"": ""2025-08-18T11:14:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""分倍河原"", ""time"": ""2025-08-18T11:16:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-18T11:19:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""高幡不動"", ""time"": ""2025-08-18T11:23:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""北野"", ""time"": ""2025-08-18T11:29:00+09:00""}, {""station"": ""京王片倉"", ""time"": ""2025-08-18T11:31:00+09:00""}, {""station"": ""山田"", ""time"": ""2025-08-18T11:33:00+09:00""}, {""station"": ""めじろ台"", ""time"": ""2025-08-18T11:35:00+09:00""}, {""station"": ""狭間"", ""time"": ""2025-08-18T11:37:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-18T11:40:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-18T11:43:00+09:00""}]"
11,0,80020236,Mt.TAKAO号,高尾山口,２,11:00,2025-08-17T11:00:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-17T11:00:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-17T11:06:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-17T11:45:00+09:00""}]"
11,10,8002003f,特急,高尾山口,３,11:10,2025-08-17T11:10:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-17T11:10:00+09:00""}, {""station"": ""笹塚"", ""time"": ""2025-08-17T11:16:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-17T11:18:00+09:00""}, {""station"": ""千歳烏山"", ""time"": ""2025-08-17T11:24:00+09:00""}, {""station"": ""調布"", ""time"": ""2025-08-17T11:29:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-17T11:37:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-17T11:39:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-17T11:42:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-17T11:47:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-17T11:52:00+09:00""}, {""station"": ""京王片倉"", ""time"": ""2025-08-17T11:55:00+09:00""}, {""station"": ""山田"", ""time"": ""2025-08-17T11:57:00+09:00""}, {""station"": ""めじろ台"", ""time"": ""2025-08-17T11:58:00+09:00""}, {""station"": ""狭間"", ""time"": ""2025-08-17T12:00:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-17T12:03:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-17T12:05:00+09:00""}]"
11,10,80020289,特急,高尾山口,３,11:10,2025-08-18T11:10:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-18T11:10:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""笹塚"", ""time"": ""2025-08-18T11:15:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""明大前"", ""time"": ""2025-08-18T11:17:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""千歳烏山"", ""time"": ""2025-08-18T11:21:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""調布"", ""time"": ""2025-08-18T11:28:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""府中"", ""time"": ""2025-08-18T11:33:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""分倍河原"", ""time"": ""2025-08-18T11:35:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-18T11:39:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""高幡不動"", ""time"": ""2025-08-18T11:42:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""北野"", ""time"": ""2025-08-18T11:49:00+09:00""}, {""station"": ""京王片倉"", ""time"": ""2025-08-18T11:51:00+09:00""}, {""station"": ""山田"", ""time"": ""2025-08-18T11:53:00+09:00""}, {""station"": ""めじろ台"", ""time"": ""2025-08-18T11:55:00+09:00""}, {""station"": ""狭間"", ""time"": ""2025-08-18T11:56:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-18T12:00:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-18T12:03:00+09:00""}]"
11,30,80020040,特急,高尾山口,３,11:30,2025-08-17T11:30:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-17T11:30:00+09:00""}, {""station"": ""笹塚"", ""time"": ""2025-08-17T11:35:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-17T11:37:00+09:00""}, {""station"": ""千歳烏山"", ""time"": ""2025-08-17T11:42:00+09:00""}, {""station"": ""調布"", ""time"": ""2025-08-17T11:48:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-17T11:55:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-17T11:57:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-17T12:00:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-17T12:04:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-17T12:10:00+09:00""}, {""station"": ""京王片倉"", ""time"": ""2025-08-17T12:13:00+09:00""}, {""station"": ""山田"", ""time"": ""2025-08-17T12:15:00+09:00""}, {""station"": ""めじろ台"", ""time"": ""2025-08-17T12:16:00+09:00""}, {""station"": ""狭間"", ""time"": ""2025-08-17T12:18:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-17T12:22:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-17T12:24:00+09:00""}]"
