hour,minute,operation_id,train_type,destination,platform,departure_dt,time_iso,stop_stations
0,1,80020066,特急,京王八王子〔高幡不動から各駅停車〕,３,00:01,2025-09-01T00:01:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-09-01T00:01:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-01T00:43:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-09-01T00:46:00+09:00""}]"
0,1,800202a3,特急,京王八王子〔高幡不動から各駅停車〕,３,00:01,2025-08-28T00:01:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-28T00:01:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-28T00:43:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-28T00:46:00+09:00""}]"
0,18,80020067,特急,京王八王子〔高幡不動から各駅停車〕,３,00:18,2025-09-01T00:18:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-09-01T00:18:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-01T00:59:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-09-01T01:02:00+09:00""}]"
0,18,800202a4,特急,京王八王子〔高幡不動から各駅停車〕,３,00:18,2025-08-28T00:18:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-28T00:18:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-28T00:59:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-28T01:02:00+09:00""}]"
5,29,80020297,特急,京王八王子〔高幡不動から各駅停車〕,３,05:29,2025-08-27T05:29:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T05:29:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T06:10:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-27T06:13:00+09:00""}]"
6,29,80020244,特急,京王八王子,３,06:29,2025-08-27T06:29:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T06:29:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T07:07:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-27T07:10:00+09:00""}]"
6,44,80020246,特急,京王八王子,３,06:44,2025-08-27T06:44:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T06:44:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T07:24:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-27T07:27:00+09:00""}]"
6,56,80020248,特急,京王八王子,３,06:56,2025-08-27T06:56:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T06:56:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T07:35:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-27T07:38:00+09:00""}]"
7,15,8002024a,特急,京王八王子,３,07:15,2025-08-27T07:15:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T07:15:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T07:57:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-27T08:00:00+09:00""}]"
7,37,8002024c,特急,京王八王子,３,07:37,2025-08-27T07:37:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T07:37:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T08:19:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-27T08:22:00+09:00""}]"
7,47,8002024e,特急,京王八王子,３,07:47,2025-08-27T07:47:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-27T07:47:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-27T08:29:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-27T08:31:00+09:00""}]"
