hour,minute,operation_id,train_type,destination,platform,departure_dt,time_iso,stop_stations
0,14,80040069,各駅停車,高尾山口,１,00:14,2025-08-31T00:14:00+09:00,"[{""station"": ""北野"", ""time"": ""2025-08-31T00:14:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-31T00:25:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-31T00:27:00+09:00""}]"
0,32,8004006a,各駅停車,高尾山口,１,00:32,2025-08-31T00:32:00+09:00,"[{""station"": ""北野"", ""time"": ""2025-08-31T00:32:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-31T00:42:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-31T00:44:00+09:00""}]"
5,13,80040057,各駅停車,高尾山口,１,05:13,2025-08-30T05:13:00+09:00,"[{""station"": ""北野"", ""time"": ""2025-08-30T05:13:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T05:23:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T05:26:00+09:00""}]"
5,37,80040058,各駅停車,高尾山口,１,05:37,2025-08-30T05:37:00+09:00,"[{""station"": ""北野"", ""time"": ""2025-08-30T05:37:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T05:49:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T05:52:00+09:00""}]"
5,57,80040059,各駅停車,高尾山口,１,05:57,2025-08-30T05:57:00+09:00,"[{""station"": ""北野"", ""time"": ""2025-08-30T05:57:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T06:07:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T06:09:00+09:00""}]"
6,7,8004005a,各駅停車,高尾山口,１,06:07,2025-08-30T06:07:00+09:00,"[{""station"": ""北野"", ""time"": ""2025-08-30T06:07:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T06:18:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T06:20:00+09:00""}]"
6,21,80040020,各駅停車,高尾山口,１,06:21,2025-08-30T06:21:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T05:19:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T06:21:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T06:32:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T06:34:00+09:00""}]"
6,28,8004005b,各駅停車,高尾山口,１,06:28,2025-08-30T06:28:00+09:00,"[{""station"": ""北野"", ""time"": ""2025-08-30T06:28:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T06:38:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T06:41:00+09:00""}]"
6,43,8004005c,各駅停車,高尾山口,１,06:43,2025-08-30T06:43:00+09:00,"[{""station"": ""北野"", ""time"": ""2025-08-30T06:43:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T06:55:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T06:57:00+09:00""}]"
6,51,80040000,特急,高尾山口,１,06:51,2025-08-30T06:51:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T06:10:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T06:51:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T07:01:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T07:04:00+09:00""}]"
7,1,8004005d,各駅停車,高尾山口,１,07:01,2025-08-30T07:01:00+09:00,"[{""station"": ""北野"", ""time"": ""2025-08-30T07:01:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T07:11:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T07:14:00+09:00""}]"
7,9,8004005e,各駅停車,高尾山口,１,07:09,2025-08-30T07:09:00+09:00,"[{""station"": ""北野"", ""time"": ""2025-08-30T07:09:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T07:20:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T07:23:00+09:00""}]"
7,21,8004005f,各駅停車,高尾山口,１,07:21,2025-08-30T07:21:00+09:00,"[{""station"": ""北野"", ""time"": ""2025-08-30T07:21:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T07:32:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T07:34:00+09:00""}]"
7,30,80040060,各駅停車,高尾山口,１,07:30,2025-08-30T07:30:00+09:00,"[{""station"": ""北野"", ""time"": ""2025-08-30T07:30:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T07:41:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T07:43:00+09:00""}]"
7,39,80040022,各駅停車,高尾山口,１,07:39,2025-08-30T07:39:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T06:32:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T07:39:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T07:50:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T07:52:00+09:00""}]"
7,49,80040001,特急,高尾山口,１,07:49,2025-08-30T07:49:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T07:09:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T07:49:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T07:59:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T08:02:00+09:00""}]"
8,0,80040024,各駅停車,高尾山口,１,08:00,2025-08-30T08:00:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T06:41:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T08:00:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T08:10:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T08:13:00+09:00""}]"
8,9,80040002,特急,高尾山口,１,08:09,2025-08-30T08:09:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T07:28:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T08:09:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T08:20:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T08:22:00+09:00""}]"
8,21,80040026,各駅停車,高尾山口,１,08:21,2025-08-30T08:21:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T07:01:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T08:21:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T08:31:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T08:34:00+09:00""}]"
8,31,80040028,各駅停車,高尾山口,１,08:31,2025-08-30T08:31:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T07:11:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T08:31:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T08:43:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T08:45:00+09:00""}]"
8,36,8004006c,京王ライナー,高尾山口,２,08:36,2025-08-30T08:36:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T08:00:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T08:36:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T08:44:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T08:47:00+09:00""}]"
8,43,8004002a,各駅停車,高尾山口,１,08:43,2025-08-30T08:43:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T07:21:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T08:43:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T08:54:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T08:57:00+09:00""}]"
8,52,80040003,特急,高尾山口,１,08:52,2025-08-30T08:52:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T08:10:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T08:52:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T09:05:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T09:07:00+09:00""}]"
9,1,8004002b,各駅停車,高尾山口,１,09:01,2025-08-30T09:01:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T07:41:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T09:01:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T09:11:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T09:14:00+09:00""}]"
9,10,8004002c,各駅停車,高尾山口,１,09:10,2025-08-30T09:10:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T07:49:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T09:10:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T09:20:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T09:23:00+09:00""}]"
9,22,8004002d,各駅停車,高尾山口,１,09:22,2025-08-30T09:22:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T08:02:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T09:22:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T09:32:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T09:35:00+09:00""}]"
9,33,8004006d,京王ライナー,高尾山口,２,09:33,2025-08-30T09:33:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T09:00:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T09:33:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T09:41:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T09:43:00+09:00""}]"
9,34,8004002e,各駅停車,高尾山口,１,09:34,2025-08-30T09:34:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T08:12:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T09:34:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T09:47:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T09:50:00+09:00""}]"
9,43,8004002f,各駅停車,高尾山口,１,09:43,2025-08-30T09:43:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T08:21:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T09:43:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T09:54:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T09:56:00+09:00""}]"
9,53,80040030,各駅停車,高尾山口,１,09:53,2025-08-30T09:53:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T08:31:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T09:53:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T10:07:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T10:09:00+09:00""}]"
10,2,80040031,各駅停車,高尾山口,１,10:02,2025-08-30T10:02:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T08:42:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T10:02:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T10:13:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T10:15:00+09:00""}]"
10,12,80040004,特急,高尾山口,１,10:12,2025-08-30T10:12:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T09:28:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T10:12:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T10:22:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T10:25:00+09:00""}]"
10,22,80040032,各駅停車,高尾山口,１,10:22,2025-08-30T10:22:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T09:02:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T10:22:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T10:32:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T10:35:00+09:00""}]"
10,31,80040033,各駅停車,高尾山口,１,10:31,2025-08-30T10:31:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T09:12:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T10:31:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T10:42:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T10:44:00+09:00""}]"
10,44,80040034,各駅停車,高尾山口,１,10:44,2025-08-30T10:44:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T09:22:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T10:44:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T10:54:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T10:57:00+09:00""}]"
10,52,80040005,特急,高尾山口,１,10:52,2025-08-30T10:52:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T10:09:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T10:52:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T11:03:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T11:06:00+09:00""}]"
11,3,80040035,各駅停車,高尾山口,１,11:03,2025-08-30T11:03:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T09:38:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T11:03:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T11:13:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T11:16:00+09:00""}]"
11,11,80040006,特急,高尾山口,１,11:11,2025-08-30T11:11:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T10:30:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T11:11:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T11:22:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T11:24:00+09:00""}]"
11,20,80040036,各駅停車,高尾山口,１,11:20,2025-08-30T11:20:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-30T10:02:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-30T11:20:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-08-30T11:31:00+09:00""}, {""station"": ""高尾山口"", ""time"": ""2025-08-30T11:33:00+09:00""}]"
